tweetId,tweetUrl,content,isReply,replyTo,createdAt,authorId,authorName,authorUsername,authorVerified,authorFollowers,authorProfilePic,authorJoinDate,source,hashtags,mentions,conversationId,inReplyToId,Date,time_response,account_age_days,mentions_count,hashtags_count,content_length,has_profile_picture,sentiment_polarity,toxicity_score
1886927476330504448,https://x.com/psotomayor21/status/1886927476330504452,"@DanielNoboaOk No puedes darle ni seguridad a los q estamos aún aquí batallando, crees q con $470 les vas ayudar a los compatriotas que están siendo deportados, revisa lo que escribes no están retornando por que quieren, llegan esposados con cadenas, luego de huir de un país q se cae a pedazos.",True,DanielNoboaOk,2025-02-04 23:59:00,579854361,Pablo Sotomayor,psotomayor21,False,24,https://pbs.twimg.com/profile_images/1597258616993619969/FEPWX0Kk_normal.jpg,2012-05-14 10:59:00,Twitter for iPhone,,@DanielNoboaOk,1886892240707911834,1886892240707911936,2025-02-04 21:39:01,139.98333333333332,4618,1,0,295,True,0.0,0.20009702
1903228996407660288,https://x.com/Tania11926681/status/1903228996407660588,@LuisaGonzalezEc @RC5Oficial Y s ti quien te Financia las Campañas Sucias..con el dinero de los Narcos?... Hipócrita..,True,LuisaGonzalezEc,2025-03-21 23:35:00,1261440003353325568,Tania,Tania11926681,False,47,https://pbs.twimg.com/profile_images/1261440353690943488/ro5hFcbC_normal.jpg,2020-05-15 23:35:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1903086759308881968,1903086759308881920,2025-03-21 14:10:15,564.75,1695,2,0,118,True,0.0,0.5921536
1904012698947338496,https://x.com/colibri247/status/1904012698947338569,"@LuisaGonzalezEc @RC5Oficial ¿No que vas 6 puntos por encima de Noboa? ¿Qué necesidad tienes de seguir atacando como placera? Quien lleva 5 puntos de ventaja no ataca, sino propone 🤣🤣🤣",True,LuisaGonzalezEc,2025-03-24 03:29:00,961083378450788480,Colibrí Naranja,colibri247,False,1556,https://pbs.twimg.com/profile_images/1934859671963303936/Fc4tALOv_normal.jpg,2018-02-07 03:45:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1904002602746196310,1904002602746196224,2025-03-24 02:49:29,39.516666666666666,2523,2,0,184,True,0.0,0.091913216
1888807216192303104,https://x.com/sebasdeliga/status/1888807216192303157,"@DanielNoboaOk Que te ardió a lo que salió, dicen.",True,DanielNoboaOk,2025-02-10 04:28:00,176628552,Seba Mosquera ⭐️⭐️⭐️,sebasdeliga,False,1798,https://pbs.twimg.com/profile_images/1819127664478740480/_N-9y6cU_normal.jpg,2010-08-10 01:13:00,Twitter for iPhone,,@DanielNoboaOk,1888368743635706010,1888368743635706112,2025-02-08 23:26:07,1741.8833333333334,5261,1,0,50,True,0.0,0.10696511
1888270954523947264,https://x.com/PaulinaCabasca1/status/1888270954523947209,@LuisaGonzalezEc @DianaAtamaint @cnegobec @FFAAECUADOR Nadie les va a robar señora Luisa pero ustedes quieren entrar de la forma que sea por qué será ? Con quien nomas tienen compromiso ? USTEDES SABEN QUE LA MAYORÍA DE ECUATORIANOS HONESTOS LES DICEN NO,True,LuisaGonzalezEc,2025-02-08 16:57:00,1444473460869246720,Paulina Cabascango,PaulinaCabasca1,False,26,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2021-10-03 01:25:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DianaAtamaint, @cnegobec, @FFAAECUADOR",1888241152287232352,1888241152287232256,2025-02-08 14:59:07,117.88333333333334,1189,4,0,254,False,0.0,0.11171334
1903428878124580864,https://x.com/FtimaLoor5/status/1903428878124580903,@LuisaGonzalezEc @RC5Oficial Y tu que no haces campaña sucia pedazo de MOJIGATA 🤢🤮🤮,True,LuisaGonzalezEc,2025-03-22 12:49:00,1585096842525790208,Fátima Loor,FtimaLoor5,False,1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2022-10-26 02:32:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1903086759308881968,1903086759308881920,2025-03-21 14:10:15,1358.75,801,2,0,83,False,0.0,0.6863638
1906025477833142272,https://x.com/pac89535/status/1906025477833142637,@LuisaGonzalezEc RANA 🐸 RENE ERES UN VULGAR TÍTERE BURDO Y MAL HECHO QUE ES MOVIDO DESDE BÉLGICA POR EL TITIRITERO AJÍ 🫑 CON MOTE TAMBIÉN CONOCIDO EN EL MUNDO DEL HAMPA COMO MAMELUCO,True,LuisaGonzalezEc,2025-03-29 16:47:00,1892243557970255872,Emerson Pacheco,pac89535,False,16,https://pbs.twimg.com/profile_images/1928823386156797952/KxkYBjhn_normal.jpg,2025-02-19 16:03:00,Twitter for iPhone,,@LuisaGonzalezEc,1905440697492045845,1905440697492045824,2025-03-28 02:03:58,2323.0333333333333,-46,1,0,182,True,-0.7,0.7675452
1903093841294442752,https://x.com/AliciaCede25330/status/1903093841294442763,@LuisaGonzalezEc Vaya y denuncie en fiscalía USD misma dijo que no se podía ir por la vida hablando sin pruebas,True,LuisaGonzalezEc,2025-03-21 14:38:00,1727753629480709888,Alicia Cedeño,AliciaCede25330,False,3,https://pbs.twimg.com/profile_images/1727753744169738240/bg9JzG47_normal.png,2023-11-23 18:19:00,Twitter for iPhone,,@LuisaGonzalezEc,1903050842401345774,1903050842401345792,2025-03-21 11:47:32,170.46666666666667,408,1,0,111,True,0.0,0.0438942
1903905838311636736,https://x.com/carolinaefes/status/1903905838311637155,"@ivansolis91 @LuisaGonzalezEc Ya le van a cobrar los millones a los Noboa, espera...",True,ivansolis91,2025-03-23 20:24:00,1714405370053963520,Angie Figueroa,carolinaefes,False,1,https://pbs.twimg.com/profile_images/1714405538002341888/81M06Jpf_normal.jpg,2023-10-17 22:18:00,Twitter for iPhone,,"@ivansolis91, @LuisaGonzalezEc",1903535846168424878,1903573709341765632,2025-03-22 19:54:46,1469.2333333333331,445,2,0,84,True,0.0,0.05750068
1907492899811414528,https://x.com/gina80jmnz/status/1907492899811414340,"@LuisaGonzalezEc @RC5Oficial No hay margen de error, esta es la última oportunidad de cerrar la puerta a la corrupción y la impunidad.",True,LuisaGonzalezEc,2025-04-02 17:58:00,1901058986624839936,Gina Jimenez,gina80jmnz,False,4,https://pbs.twimg.com/profile_images/1901059051212918784/bwwiHzdu_normal.png,2025-03-15 23:52:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1907429835518984547,1907429835518984448,2025-04-02 13:48:05,249.91666666666663,-70,2,0,134,True,0.0,0.044883765
1904025041999740928,https://x.com/GabrielaBorjaP/status/1904025041999741240,@DanielNoboaOk Cínico mentiroso #NoboaNuncaMás,True,DanielNoboaOk,2025-03-24 04:18:00,871762802427518848,Perséfone 🇵🇸 🇨🇩,GabrielaBorjaP,False,2221,https://pbs.twimg.com/profile_images/1889769198190010368/Izr9E5s3_normal.jpg,2017-06-05 16:17:00,Twitter for iPhone,NoboaNuncaMás,@DanielNoboaOk,1904006783145816478,1904006783145816576,2025-03-24 03:06:06,71.9,2770,1,0,46,True,0.0,0.51980776
1908201092271271936,https://x.com/chio73cstl/status/1908201092271272084,"@LuisaGonzalezEc @RC5Oficial Luisa es el títere perfecto: dócil, obediente, sin criterio propio. Justo lo que el correísmo necesita.",True,LuisaGonzalezEc,2025-04-04 16:52:00,1901419290407928064,Rocio Caatillo,chio73cstl,False,1,https://pbs.twimg.com/profile_images/1901419562765328384/wKz768FD_normal.png,2025-03-16 23:45:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1908009324183470331,1908009324183470336,2025-04-04 04:10:46,761.2333333333333,-71,2,0,132,True,0.0,0.2854971
1905397658446889216,https://x.com/dfvs/status/1905397658446889468,@LuisaGonzalezEc @RC5Oficial Mírate boluda..!! 🤣 https://t.co/QmoXXWKYBm,True,LuisaGonzalezEc,2025-03-27 23:12:00,16879918,dfvs,dfvs,False,58,https://pbs.twimg.com/profile_images/590710030640533504/Z-j2oN82_normal.jpg,2008-10-21 02:47:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1905273235605762491,1905273235605762560,2025-03-27 14:58:32,493.4666666666666,5919,2,0,72,True,0.0,0.52139956
1884820268557778688,https://x.com/JorgeLo56587146/status/1884820268557778948,@DanielNoboaOk Con esto @DanielNoboaOk cree que va a ganar. Eres el cuentero de Carondelet. El Pinocho de cartón. La gente no quiere #NoboaNuncaMás tus encuestas son cuentos chinos. Lo sabe muy bien que le paga un buen billete a @Comunicaliza y que el @cnegobec tiene lista la trampa. https://t.co/IRvoLiof82,True,DanielNoboaOk,2025-01-30 04:25:00,1677054730466369536,Paco Lopez Valdez,JorgeLo56587146,False,156,https://pbs.twimg.com/profile_images/1690194107702939648/Sp_uKeF-_normal.jpg,2023-07-06 20:45:00,Twitter for iPhone,NoboaNuncaMás,"@DanielNoboaOk, @DanielNoboaOk, @Comunicaliza, @cnegobec",1884761628970791132,1884761628970791168,2025-01-30 00:32:44,232.26666666666668,548,4,0,308,True,0.0,0.28087774
1887918792807776768,https://x.com/2daVueltaEc/status/1887918792807776618,"@LuisaGonzalezEc Pides claridad cuando toda tu vida es uNA obscuridad : cuál es tu conducta familiar?,tu conducta social es ser mojigata;cuando haz emprendido en algo? Siempre haz vivido del estado.Te graduaste de bachiller a los 23 años y ahora pides sabiduría y claridad? ANDA POR LA SOMBRITA",True,LuisaGonzalezEc,2025-02-07 17:38:00,835143541240258560,Abril02Ecuador,2daVueltaEc,False,376,https://pbs.twimg.com/profile_images/835147608305905664/g0kILRjS_normal.jpg,2017-02-24 15:05:00,Twitter for iPhone,,@LuisaGonzalezEc,1887672665982267884,1887672665982267904,2025-02-07 01:20:09,977.85,2871,1,0,294,True,0.0333333333333333,0.3389984
1885006928293564928,https://x.com/ElenaPA63408796/status/1885006928293564823,@DanielNoboaOk Asqueada de este nuevo Ecuador...,True,DanielNoboaOk,2025-01-30 16:47:00,1394757950846164736,Elena Palma,ElenaPA63408796,False,4,https://pbs.twimg.com/profile_images/1661439848203296768/dvDHA-Lz_normal.jpg,2021-05-18 20:53:00,Twitter for iPhone,,@DanielNoboaOk,1884761628970791132,1884761628970791168,2025-01-30 00:32:44,974.2666666666668,1327,1,0,48,True,0.0,0.42129645
1907917056412184832,https://x.com/TomasMe01899039/status/1907917056412184713,"@Alexia32855790 @salcedo00aeaa @LuisaGonzalezEc Yo te veo comentar sin ningún problema la verdad, no veo a personas presas por oponerse a él gobierno o tú ves que si? Dices “sin fin de victimas” nómbralas ps",True,Alexia32855790,2025-04-03 22:04:00,1472090171449434112,Tomas Mejia,TomasMe01899039,False,0,https://pbs.twimg.com/profile_images/1472090230991769601/wWEq9XdL_normal.png,2021-12-18 06:23:00,Twitter for iPhone,,"@Alexia32855790, @salcedo00aeaa, @LuisaGonzalezEc",1907799839036846430,1907896074947141888,2025-04-03 14:18:21,465.65,1113,3,0,207,True,0.0,0.049089402
1879367381195313152,https://x.com/EraEquix/status/1879367381195313546,@_Ezequiel095 @LuisaGonzalezEc @RC5Oficial Entonces lárgate a Venezuela. Allá la Narcomafia respeta a su narcotirano Masburro porque él les lame los pies.( Como lo hacía Correa) Borrego shunsho.,True,_Ezequiel095,2025-01-15 03:17:00,1702178244781309952,ERA 𝕏 🥇,EraEquix,False,53,https://pbs.twimg.com/profile_images/1756421555754614784/lFYN3ZK4_normal.jpg,2023-09-14 04:31:00,Twitter for iPhone,,"@_Ezequiel095, @LuisaGonzalezEc, @RC5Oficial",1879352597351747763,1879366040926425600,2025-01-15 02:19:10,57.833333333333336,478,3,0,194,True,-0.5,0.6611249
1886864488512590080,https://x.com/sandrameji35175/status/1886864488512590109,@DanielNoboaOk Noba esta cancelando poco a poco todas las deudas que heredo,True,DanielNoboaOk,2025-02-04 19:48:00,1768693008621314048,sandra mejia,sandrameji35175,False,29,https://pbs.twimg.com/profile_images/1768693064078385152/b2l5ntsY_normal.jpg,2024-03-15 17:37:00,Twitter for iPhone,,@DanielNoboaOk,1886837107869749344,1886837107869749248,2025-02-04 17:59:56,108.06666666666666,295,1,0,75,True,0.0,0.044141594
1878601743770267904,https://x.com/SoniaOrtiz59/status/1878601743770268031,@VickyDesintonio @LuisaGonzalezEc UD sra desintonio es más correista q el correa no se le cree una sola palabra ni a UD ni a la chiluisa,True,VickyDesintonio,2025-01-13 00:35:00,1648535952006995968,Sonia Ortiz,SoniaOrtiz59,False,56,https://pbs.twimg.com/profile_images/1648536199584161792/IUhalA9U_normal.png,2023-04-19 03:57:00,Twitter for iPhone,,"@VickyDesintonio, @LuisaGonzalezEc",1878548908097360245,1878552264840737024,2025-01-12 21:05:36,209.4,626,2,0,136,True,0.0,0.31132057
1888384356885950464,https://x.com/Merhaymard/status/1888384356885950579,"@DanielNoboaOk NOBOA PRESIDENTE💪✌️ 👏 🇪🇨 
1. Nueva Constitución,por ende,nuevas leyes, reglamentos, códigos y  todas las normas jurídicas
caso contrario nada cambiará .
2. NO correístas en su Gabinete, ni Instituciones del Estado
3.Dote de servicios básicos a todos los rincones del país.",True,DanielNoboaOk,2025-02-09 00:28:00,1560060548821258240,Mercedes,Merhaymard,False,77,https://pbs.twimg.com/profile_images/1777851069785083904/TZHjlUZm_normal.jpg,2022-08-18 00:27:00,Twitter for iPhone,,@DanielNoboaOk,1888368743635706010,1888368743635706112,2025-02-08 23:26:07,61.88333333333333,870,1,0,287,True,0.0,0.0414203
1877312041301508096,https://x.com/elvis_roca/status/1877312041301508191,@DanielNoboaOk @MariaCorinaYA Vagos hptas,True,DanielNoboaOk,2025-01-09 11:10:00,544370626,Elvis_Roca84,elvis_roca,False,193,https://pbs.twimg.com/profile_images/1750214838922498049/Fu3HjxWx_normal.jpg,2012-04-03 15:38:00,Twitter for iPhone,,"@DanielNoboaOk, @MariaCorinaYA",1877128010605686983,1877128010605686784,2025-01-08 22:59:27,730.55,4659,2,0,41,True,0.0,0.8252207
1909278498688016896,https://x.com/carolinaefes/status/1909278498688016774,"@DanielNoboaOk Haz lo que tienes que hacer con tu hermano, con la presidenta de tu movimiento político, con tu tía y encárgate de ellos también, haz lo que es justo y no solo lo que te conviene inútil.",True,DanielNoboaOk,2025-04-07 16:14:00,1714405370053963520,Angie Figueroa,carolinaefes,False,1,https://pbs.twimg.com/profile_images/1714405538002341888/81M06Jpf_normal.jpg,2023-10-17 22:18:00,Twitter for iPhone,,@DanielNoboaOk,1908585655224902065,1908585655224902144,2025-04-05 18:20:54,2753.1,445,1,0,201,True,0.0,0.47900817
1885020779491753984,https://x.com/jimmy_tamayo/status/1885020779491754135,"@DanielNoboaOk Candidato presidente en campaña infringiendo la ley electoral
Sra. @DianaAtamaint
Este señor pidió licencia o sigue en funciones?!
O Ya se la jugó con otro decreto d encargo trucho?
La democracia exige que no hayan privilegios
Pero a este sujeto no le importa
A qué nos atenemos?!",True,DanielNoboaOk,2025-01-30 17:42:00,556285877,jimmy tamayo,jimmy_tamayo,False,462,https://pbs.twimg.com/profile_images/1513014215128363009/ot-Wmmn5_normal.jpg,2012-04-17 21:11:00,Twitter for iPhone,,"@DanielNoboaOk, @DianaAtamaint",1884979670413672949,1884979670413672704,2025-01-30 14:59:09,162.85,4645,2,0,295,True,0.0,0.21508642
1887573185031278848,https://x.com/JuanCa5931971/status/1887573185031278843,@LuisaGonzalezEc @DiegoBorjaPC HLVS!!!!🇪🇨💯🆗✅👆💪👍👏,True,LuisaGonzalezEc,2025-02-06 18:44:00,1710448962287661056,Juan Carlos Castellanos,JuanCa5931971,False,36,https://pbs.twimg.com/profile_images/1797723932738392064/9yHezZdv_normal.jpg,2023-10-07 00:20:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DiegoBorjaPC",1887289505289257026,1887289505289256960,2025-02-05 23:57:36,1126.4,455,2,0,48,True,0.0,0.0074768066
1879522175448932864,https://x.com/fabianmoscoso/status/1879522175448932614,"@LuisaGonzalezEc El originen no nos interesa, todos tenemos historia. Lo importante es saber de qué vive desde hace 4 años, pasa en campaña constante, guardaespaldas, viaja por todo el país, y nadie le conoce un trabajo desde hace mucho años 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️",True,LuisaGonzalezEc,2025-01-15 13:33:00,195936757,Fabián Moscoso B.,fabianmoscoso,False,532,https://pbs.twimg.com/profile_images/1572235675482705922/O3aAhY-t_normal.jpg,2010-09-27 23:05:00,Twitter for iPhone,,@LuisaGonzalezEc,1879332776337690736,1879332776337690624,2025-01-15 01:00:24,752.6,5213,1,0,257,True,0.0,0.06381883
1879179138696871936,https://x.com/PabloRo73033581/status/1879179138696872260,"@DanielNoboaOk Dictaduras son las que hacen en Ecuador, amenazan a fiscales, desaparecen personas, usan la justicia para amedrentar, SE encierran tras tanquetas y  concertinas, SE pasan la constitucion por donde mas pueden... ESO es SER PEOR O IGUAL QUE MADURO",True,DanielNoboaOk,2025-01-14 14:49:00,1265721217782362112,Pablo Rocha,PabloRo73033581,False,2,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2020-05-27 19:07:00,Twitter for iPhone,,@DanielNoboaOk,1877473293877281255,1877473293877280768,2025-01-09 21:51:29,6777.516666666666,1683,1,0,260,False,0.0,0.30993456
1903094603772768512,https://x.com/69Luci/status/1903094603772768347,@LuisaGonzalezEc Quien dejo sin $$$ al IESS xq según dijo ají con Mote osea Ratael tenía un superávit en caja ..y quién dsd la Asamblea lo ayudo 👇prohibido Olvidar https://t.co/O3coghFNXy,True,LuisaGonzalezEc,2025-03-21 14:41:00,338631381,Malu,69Luci,False,318,https://pbs.twimg.com/profile_images/1689450429787095040/3qM6hrb4_normal.jpg,2011-07-19 21:26:00,Twitter for iPhone,,@LuisaGonzalezEc,1903050842401345774,1903050842401345792,2025-03-21 11:47:32,173.46666666666667,4918,1,0,187,True,0.0,0.044883765
1881402590011032064,https://x.com/TonySilvacosta1/status/1881402590011031838,"@DanielNoboaOk tu HABLAS sin entender, es decir, hablar por hablar, finalmente, por eso, NO HACES NADA",True,DanielNoboaOk,2025-01-20 18:05:00,887323934,Tony Guayaquil,TonySilvacosta1,False,732,https://pbs.twimg.com/profile_images/1655583720609292294/vMHSLukU_normal.jpg,2012-10-17 18:25:00,Twitter for iPhone,,@DanielNoboaOk,1881164108210520287,1881164108210520064,2025-01-20 02:17:28,947.5333333333332,4462,1,0,102,True,0.0,0.2854903
1906476293920583936,https://x.com/RolandoDel96/status/1906476293920583691,@MiltonPerezCh @DanielNoboaOk Invitado especial? 😂😂😂😂😂🤡,True,MiltonPerezCh,2025-03-30 22:39:00,1825055015142149888,Rolando Delgado,RolandoDel96,False,0,https://pbs.twimg.com/profile_images/1825055320776781824/-diwTPS9_normal.jpg,2024-08-18 06:20:00,Twitter for iPhone,,"@MiltonPerezCh, @DanielNoboaOk",1906147363107848692,1906177626026213632,2025-03-30 00:52:00,1307.0,139,2,0,55,True,0.0,0.011183795
1878819104188252416,https://x.com/AngelicaRo7064/status/1878819104188252386,"@LuisaGonzalezEc @RC5Oficial La minería en áreas sensibles no solo pone en riesgo el agua, sino también nuestra biodiversidad",True,LuisaGonzalezEc,2025-01-13 14:59:00,1861147899641405184,Angelica Rodríguez,AngelicaRo7064,False,3,https://pbs.twimg.com/profile_images/1861148408968265728/pJ9iW4-P_normal.jpg,2024-11-25 20:40:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1878791709842145548,1878791709842145536,2025-01-13 13:10:24,108.6,40,2,0,125,True,0.0,0.005780388
1907605325785513984,https://x.com/PaolaGarca44284/status/1907605325785514067,"@LuisaGonzalezEc @RC5Oficial El correísmo es sinónimo de deuda, pobreza e inseguridad.",True,LuisaGonzalezEc,2025-04-03 01:25:00,1828925845093634048,Paola García,PaolaGarca44284,False,4,https://pbs.twimg.com/profile_images/1828926154260049920/2kCMiPRd_normal.jpg,2024-08-28 22:41:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1907116579818733710,1907116579818733824,2025-04-01 17:03:19,1941.6833333333327,129,2,0,86,True,0.0,0.22846605
1909642121100886528,https://x.com/FernandaMa53696/status/1909642121100886295,@Aniluvive @DanielNoboaOk Ahí está la mano de la basura más asquerosa que hay el narcorreismo delincuencial y criminal. TREBLINKA les espera a todos estos pandilleros mareros peligrosos,True,Aniluvive,2025-04-08 16:18:00,1873251207537401600,Fernanda Mateus,FernandaMa53696,False,1,https://pbs.twimg.com/profile_images/1873252156288999424/lp_MDAq9_normal.jpg,2024-12-29 06:15:00,Twitter for iPhone,,"@Aniluvive, @DanielNoboaOk",1909407492418777430,1909408540105588992,2025-04-08 00:46:35,931.4166666666666,6,2,0,185,True,-0.4,0.54325575
1903673285553922304,https://x.com/crispin35050387/status/1903673285553922322,@DanielNoboaOk Para aquellos q no sabeen su historia esta dispuestos a repetirla vean el patrón del mal y todo lo q estaa pasando en esaa serie muestra lo qq pasa hoy  en el país y el  presidente esta luchado para qq no seamos otra Colombia y peor au Venezuela,True,DanielNoboaOk,2025-03-23 05:00:00,1771741800002105088,crispin,crispin35050387,False,3,https://pbs.twimg.com/profile_images/1771742585335250944/FXjTzuMY_normal.jpg,2024-03-24 03:34:00,Twitter for iPhone,,@DanielNoboaOk,1903504773057253880,1903504773057253888,2025-03-22 17:51:17,668.7166666666667,286,1,0,260,True,0.0,0.18174082
1885707577255690496,https://x.com/DanielArteagaF/status/1885707577255690342,"@DanielNoboaOk Nadie de esos importan, lo único que importan son los jueces que hagan su trabajo.",True,DanielNoboaOk,2025-02-01 15:11:00,213384156,Daniel Arteaga,DanielArteagaF,False,220,https://pbs.twimg.com/profile_images/2611468970/IMG00766-20120905-1247_normal.jpg,2010-11-08 19:50:00,Twitter for iPhone,,@DanielNoboaOk,1885688241946313177,1885688241946312704,2025-02-01 13:54:45,76.25,5171,1,0,97,True,0.0,0.049089402
1876107212550259200,https://x.com/DarioMigue58881/status/1876107212550259137,@LuisaGonzalezEc Luisa en febrero... DERROTADA estás!!! https://t.co/3UBcIqAZlK,True,LuisaGonzalezEc,2025-01-06 03:23:00,1779720021712760832,✴️Rompe🩸Zurdos✴️,DarioMigue58881,False,17,https://pbs.twimg.com/profile_images/1818346903404466176/twba-Ah8_normal.jpg,2024-04-15 03:55:00,Twitter for iPhone,,@LuisaGonzalezEc,1876092838691340328,1876092838691340288,2025-01-06 02:26:03,56.95,264,1,0,79,True,0.0,0.09308127
1885673072683888896,https://x.com/lilianaveg51502/status/1885673072683888967,@LuisaGonzalezEc @RC5Oficial Gracias  a Dios 💜💜💜💜💜💜💜💕🥲 https://t.co/hsuIZDqqk8,True,LuisaGonzalezEc,2025-02-01 12:54:00,1744835088586555136,Eliana🇪🇨,lilianaveg51502,False,16,https://pbs.twimg.com/profile_images/1930617138588315648/evis2RtP_normal.jpg,2024-01-09 21:35:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1885494353235177804,1885494353235177728,2025-02-01 01:04:19,709.6833333333333,361,2,0,78,True,0.0,0.00356562
1906478584849658368,https://x.com/hijuemakina/status/1906478584849658271,@DanielNoboaOk Por qué lo ditaron? https://t.co/42ixNXsPRE,True,DanielNoboaOk,2025-03-30 22:48:00,1523890454042976256,EcuaAnime,hijuemakina,False,12,https://pbs.twimg.com/profile_images/1641878370471297024/lN1LC2WK_normal.jpg,2022-05-10 04:59:00,Twitter for iPhone,,@DanielNoboaOk,1906147363107848692,1906147363107848704,2025-03-30 00:52:00,1316.0,970,1,0,58,True,0.0,0.0077281278
1906403362075012864,https://x.com/Lumisato7/status/1906403362075013159,"@RvlVl97575 @LuisaGonzalezEc Silencio Troll de Quinta. Si no eres ecuatoriano, no opines. Que no tienes idea de lo que pasa en mí país. Donde el gringo de cartón hace lo que le dan la gana y se lleva la playa del país con su familia. Ellos son la basura de este país.
#NoboaEsCorrupción 
#NoboaNuncaMás",True,,2025-03-30 17:49:00,1100397281067585536,Luis Samaniego,Lumisato7,False,12,https://pbs.twimg.com/profile_images/1883654379359625216/-KecJxqz_normal.jpg,2019-02-26 14:08:00,Twitter for iPhone,"NoboaEsCorrupción, NoboaNuncaMás",@LuisaGonzalezEc,1906398295435391046,1906400608032055808,2025-03-30 17:29:07,19.883333333333333,2139,1,0,302,True,0.0,0.6342749
1884212399915556864,https://x.com/jpjackita/status/1884212399915557071,@LuisaGonzalezEc 💜💜💜💜💜💜 https://t.co/IqDNF3Elpq,True,LuisaGonzalezEc,2025-01-28 12:10:00,2445340199,usa,jpjackita,False,59,https://pbs.twimg.com/profile_images/1017943297178980352/e5RZ3cez_normal.jpg,2014-03-29 19:58:00,Twitter for iPhone,,@LuisaGonzalezEc,1883998055479095419,1883998055479095296,2025-01-27 21:58:34,851.4333333333333,3934,1,0,47,True,0.0,
1887637844333895936,https://x.com/MarcoViniga/status/1887637844333895777,"@LuisaGonzalezEc Nada , mamá lucha ya perdió",True,LuisaGonzalezEc,2025-02-06 23:01:00,1782410070908657664,Marco,MarcoViniga,False,2,https://pbs.twimg.com/profile_images/1782410279327760385/AKwxM_42_normal.jpg,2024-04-22 14:04:00,Twitter for iPhone,,@LuisaGonzalezEc,1887343838118781353,1887343838118781440,2025-02-06 03:33:30,1167.5,257,1,0,44,True,0.0,0.05354243
1881414308732788736,https://x.com/manio1588/status/1881414308732788906,@LuisaGonzalezEc VAGA!!!!!,True,LuisaGonzalezEc,2025-01-20 18:51:00,1588199779762413568,DastanRot,manio1588,False,7,https://pbs.twimg.com/profile_images/1588200030057517061/EZ8HtEOI_normal.png,2022-11-03 16:02:00,Twitter for iPhone,,@LuisaGonzalezEc,1881412726440013876,1881412726440013824,2025-01-20 18:45:23,5.616666666666666,793,1,0,26,True,0.0,0.10522962
1908241723039309568,https://x.com/Sagitario1317/status/1908241723039309894,@LuisaGonzalezEc 💪🏻💙💙🇪🇨,True,LuisaGonzalezEc,2025-04-04 19:34:00,1876410193816301312,sagitario131🇪🇨,Sagitario1317,False,11,https://pbs.twimg.com/profile_images/1912146108656009216/N6tORdGO_normal.jpg,2025-01-06 23:27:00,Twitter for iPhone,,@LuisaGonzalezEc,1908237961885327635,1908237961885327616,2025-04-04 19:19:18,14.7,-2,1,0,23,True,0.0,
1884974998713958400,https://x.com/SCesur33161/status/1884974998713958415,@dansebalb @DanielNoboaOk que no haya apagón informático como en el 2017.,True,dansebalb,2025-01-30 14:40:00,1822403531669639168,soleiman cesur Öztürk Doğan,SCesur33161,False,16,https://pbs.twimg.com/profile_images/1822407111273295872/K50TrCBs_normal.jpg,2024-08-10 22:44:00,Twitter for iPhone,,"@dansebalb, @DanielNoboaOk",1884761628970791132,1884765666466582528,2025-01-30 00:32:44,847.2666666666667,147,2,0,73,True,0.0,0.008607753
1903989858944598528,https://x.com/EquackCSE/status/1903989858944598318,@josecastrof_23 @Franv1974 @DanielNoboaOk https://t.co/jnMWohu5LM,True,josecastrof_23,2025-03-24 01:58:00,1798857607664549888,Equack1929,EquackCSE,False,64,https://pbs.twimg.com/profile_images/1916284012974235648/TpKe74mj_normal.jpg,2024-06-06 23:21:00,Twitter for iPhone,,"@josecastrof_23, @Franv1974, @DanielNoboaOk",1903984148110356559,1903989198052360448,2025-03-24 01:36:09,21.85,212,3,0,65,True,0.0,0.013131535
1909264565654724864,https://x.com/dann_mdz_/status/1909264565654724642,@LuisaGonzalezEc Ecuador tiene futuro! Una lider que lucha por todos.  #LuisaPresidenta 💪,True,LuisaGonzalezEc,2025-04-07 15:18:00,1677002219139235840,daniela mendez,dann_mdz_,False,7,https://pbs.twimg.com/profile_images/1873108843611176962/N5QxYUuB_normal.jpg,2023-07-06 17:11:00,Twitter for iPhone,LuisaPresidenta,@LuisaGonzalezEc,1907071413866893541,1907071413866893568,2025-04-01 14:03:51,8714.15,548,1,0,89,True,0.0,0.0049950094
